Status-ID,Category,Departure station name,Departure station coordinates,Destination station name,Destination station coordinates
3519711,suburban,Mainz-Bischofsheim,"49.992941,8.358062",Wiesbaden Hbf,"50.070788,8.243728"
3526959,suburban,Frankfurt(Main)Hbf,"50.106817,8.663003",Niederjosbach,"50.149282,8.352354"
3528613,suburban,Niederjosbach,"50.149282,8.352354",Niedernhausen(Taunus),"50.159988,8.312388"
3533690,suburban,Ludwigshafen(Rh)Hbf,"49.477257,8.433769",Mannheim Hbf,"49.479181,8.469268"
3541099,suburban,Friedberg (Hess),"50.332535,8.761588",Frankfurt(Main)Hbf,"50.106817,8.663003"
3566584,suburban,Berlin Hbf,"52.524924,13.369629",Berlin Betriebsbf Rummelsburg,"52.49392,13.497573"
3567350,suburban,Berlin Betriebsbf Rummelsburg,"52.49392,13.497573",Berlin Warschauer Straße,"52.505948,13.45224"
3567390,suburban,Berlin Warschauer Straße,"52.505948,13.45224",Berlin Zoologischer Garten,"52.507242,13.332414"
3571731,suburban,Berlin Betriebsbf Rummelsburg,"52.49392,13.497573",Berlin Warschauer Straße,"52.505948,13.45224"
3572632,suburban,Berlin Hermannstraße,"52.467645,13.430945",Berlin Südkreuz,"52.47623,13.365863"
3573552,suburban,Berlin Südkreuz,"52.47623,13.365863",Berlin Yorckstr.(S2),"52.491206,13.372048"
3574144,suburban,Berlin Warschauer Straße,"52.505948,13.45224",Berlin Betriebsbf Rummelsburg,"52.49392,13.497573"
3575670,suburban,Berlin Betriebsbf Rummelsburg,"52.49392,13.497573",Berlin Ostkreuz,"52.503305,13.468861"
3575691,suburban,Berlin Ostkreuz,"52.503305,13.468861",Berlin Jungfernheide (S),"52.530408,13.299424"
3577617,suburban,Berlin-Tiergarten,"52.514281,13.336414",Berlin Hbf,"52.524924,13.369629"
3663310,suburban,Rostock Hbf,"54.078197,12.131257",Warnemünde,"54.175685,12.091525"
3664518,suburban,Warnemünde,"54.175685,12.091525",Rostock Hbf,"54.078197,12.131257"
3730707,suburban,Berlin Hbf,"52.524924,13.369629",Berlin Betriebsbf Rummelsburg,"52.49392,13.497573"
3736112,suburban,Berlin Betriebsbf Rummelsburg,"52.49392,13.497573",Berlin Hbf,"52.524924,13.369629"
3924049,suburban,Frankfurt(Main)Hbf,"50.106817,8.663003",Mühlheim(Main),"50.119258,8.838248"
3927619,suburban,Darmstadt Hbf,"49.872549,8.629707",Frankfurt(Main)Süd,"50.099302,8.686187"
